baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC012618.3	7.73642121474857	-0.900270026030322	0.299926252855791	-3.00163796085962	0.00268531329373156	0.00875036661692723
ACVR2A	188.679309622125	-0.480897554761528	0.160272948362358	-3.0004910976884	0.00269544632741887	0.00878177893132533
TMEM129	1193.30249186123	-0.226129851850036	0.0753783415856457	-2.9999313740951	0.00270040440509484	0.0087963228014478
C11orf24	574.926915727516	0.262078347137464	0.0873877507789623	2.99902840845925	0.00270842051782275	0.00881996493773172
UBB	3237.80324964756	0.382686118469377	0.12760447873891	2.9990022470323	0.00270865309067773	0.00881996493773172
RIBC2	8.28207433220925	-1.00468640761241	0.335022403725462	-2.99886334895892	0.00270988818836923	0.00882237322982524
NACA	3004.5007935238	0.228577896019941	0.0762241996716049	2.99875757311613	0.00271082910449624	0.00882382307231364
DSG2	9.04842312305066	1.31541104240871	0.438780977484719	2.99787618403426	0.00271868100825061	0.00884776372727144
AC109326.1	578.29466174392	-1.00649456297257	0.335757564074453	-2.9976824669522	0.00272040953070753	0.00885177114295459
PAPLN	44.6353543039769	0.589848968398235	0.196773663485488	2.99760119291439	0.00272113503158778	0.00885251402108905
RASA2	1106.42805590561	-0.334825664529732	0.111700488009548	-2.99753090157592	0.00272176263685116	0.00885293820773382
SMCO4	883.925100562102	0.434262082584422	0.144877330481188	2.99744674437393	0.00272251421921981	0.00885376541976416
XPO4	405.154058086049	-0.386499918952548	0.128956360743219	-2.99713730075057	0.00272527939682582	0.00886113945589549
SEC63	831.73409679491	0.220284511125447	0.0735105442168968	2.99663828464507	0.00272974399350103	0.00887403538511699
KCNC1	5.50540183858817	1.22807570821191	0.409830143224553	2.99654802975053	0.0027305521991022	0.00887504233388365
IL6R	2301.27723713624	-0.262646535168992	0.0876525433412326	-2.99645081770766	0.0027314229484262	0.00887625216220632
RFX1	98.5930825299305	-0.282796574035448	0.0943873086623156	-2.99612922588136	0.00273430532414261	0.0088839974993356
EMILIN2	4462.96091520631	0.52521742654243	0.175322514320516	2.99572150546651	0.00273796365131434	0.00889426068448309
ELOA	1404.23506216654	0.222728471905618	0.0743516931817836	2.9956072602283	0.0027389895340573	0.00889597020319048
TMEM120A	660.21398966207	0.270880457324934	0.0904284562322294	2.99552230140129	0.00273975266261107	0.00889682585405619
HIBADH	425.758984367146	-0.19301040114761	0.0644444574510298	-2.99498837885749	0.00274455298099231	0.00890920445402537
ZNFX1	2570.16891888429	-0.316644426671328	0.105724808312682	-2.99498700186668	0.0027445653709817	0.00890920445402537
TNFRSF14-AS1	50.8102263367053	-0.526371903707152	0.175761738628954	-2.99480369170882	0.00274621522887559	0.00891293513491249
RNF114	2227.28167355405	-0.207417052090539	0.06927138824285	-2.99426729205109	0.0027510482262525	0.0089269935608576
ADNP	528.148387702882	-0.272709618695719	0.0910857657221089	-2.99398722219365	0.00275357476105433	0.00893356388858825
TAPT1	726.394268983748	-0.375874170951202	0.125547931668515	-2.99386987866615	0.0027546339572714	0.00893537212774954
NUDT16	650.190447556405	0.563295929477503	0.188158776225991	2.99372657909375	0.00275592794936679	0.00893794119097916
AL161430.1	7.54593720584514	-0.810723201686784	0.270882400697194	-2.992897285317	0.00276342736559232	0.00895410814274272
LINC02803	7.90163193841312	0.81938772143381	0.273762335788219	2.99306228183151	0.00276193379591182	0.00895410814274272
NCSTN	4074.79028382096	0.324159330312005	0.108304533138495	2.99303566451355	0.00276217468940617	0.00895410814274272
TMEM97	89.0222377496735	0.455087786496704	0.152054619328762	2.99292312529318	0.00276319341009027	0.00895410814274272
WDFY3	394.00126675809	0.501163305586476	0.167448262912284	2.99294418986601	0.00276300270454252	0.00895410814274272
ANKMY1	505.906397095908	-0.321657097585265	0.107490383165063	-2.99242674659858	0.00276769079557939	0.00896629086886664
AC138409.2	43.7869056476362	-0.431674439997174	0.144259087104505	-2.99235527315141	0.0027683389234204	0.00896675905612157
FCGBP	110.109602740922	-0.91639153253231	0.306291845412118	-2.9918900756215	0.00277256076649688	0.00897716756637151
PSME3IP1	1223.7774328613	0.181877164638515	0.0607893815258014	2.99192326148801	0.00277225939755105	0.00897716756637151
MOB1B	158.22180559263	0.573462287406962	0.191719028822719	2.99115998515327	0.00277919847152691	0.00899702341555211
PGBD1	25.5377828979011	0.525979797295917	0.17585519869516	2.99098236047994	0.00278081556118248	0.00900062189908271
C12orf75	860.346469427633	0.590570472490407	0.197495922831484	2.99029197171993	0.00278710900441516	0.00901628355227816
SCMH1	230.65105508454	-0.265322835223992	0.0887282797532343	-2.99028490084437	0.00278717352832008	0.00901628355227816
SWI5	192.600839078318	0.392423176527409	0.131231020890859	2.99032327770867	0.00278682334407184	0.00901628355227816
PRKCH	4594.59700577846	-0.450368082085288	0.150641844578607	-2.98966122822719	0.00279287010203492	0.00903307033001486
FAM216A	89.4476609217567	-0.409713961653992	0.137061024282237	-2.98928133508114	0.00279634522353258	0.00904266740010854
BABAM1	422.680773803696	0.279747078454759	0.0935860599929354	2.98919602423562	0.00279712615826626	0.00904355025384617
SRF	327.676604967386	0.352473330693864	0.11794440966686	2.98847000624652	0.00280378018515106	0.0090617727712134
UBQLN4	296.298155220156	-0.266383879566457	0.0891365928154338	-2.98849071018489	0.00280359023143511	0.0090617727712134
STEAP3	164.659590708698	0.940200919080008	0.31469148019183	2.98769105063435	0.00281093546331639	0.00908324971403781
NMT2	434.635169251261	-0.554445597188733	0.185582435380859	-2.98759737714876	0.00281179704522893	0.00908438511890784
CHIC1	63.723783209964	-0.597467872402702	0.200037624510316	-2.98677748181263	0.00281934850727574	0.0091071299296162
MAPK8	165.737899500869	-0.275036345408296	0.0921141509801548	-2.98582077218028	0.00282818347667625	0.00913401175443871
RAB2A	1896.16171029496	0.216188230033527	0.0724084750592531	2.98567577699456	0.00282952467409976	0.0091366860395985
MAP1LC3A	63.9794493022275	0.549364795412202	0.184052802522356	2.984821680971	0.00283743680808117	0.00916057341212787
DZIP3	329.635859773071	-0.448584197055068	0.150291269627559	-2.98476550345683	0.00283795793004312	0.00916059480500685
AC092375.2	7.21658338893854	-1.23711289509542	0.414489417338985	-2.98466702247229	0.00283887168444052	0.00916188333178602
AC091729.3	64.6550209751789	0.690388740632091	0.231333168722332	2.9843914923448	0.00284142961410503	0.00916515476071377
AL109918.1	18.7612451710017	1.43948785782708	0.482330930995315	2.98444027808173	0.00284097655035984	0.00916515476071377
NAA10	309.763327440655	0.2255911569156	0.0755894079748882	2.98442814885579	0.00284108918598437	0.00916515476071377
PRDX2	1196.00303523386	0.434112771543755	0.145502227236313	2.98354726102373	0.00284928028345543	0.00918881279603765
DDX31	135.655236711763	-0.354017107464292	0.118659195710424	-2.98347806375021	0.00284992463953151	0.00918922640471902
PRPF6	2754.4721896497	-0.185535913005548	0.0621921178984833	-2.98327053772955	0.00285185789293486	0.00919379499976555
PIGV	310.575639847843	-0.348413965083869	0.116792150822015	-2.98319675279234	0.00285254554091137	0.00919434709556969
REXO2	348.357754759924	0.288051438737088	0.0965767457076465	2.98261695014104	0.00285795435523486	0.00921011353754872
YBX1	1821.15746952963	0.302444915654864	0.101411266112757	2.9823601188312	0.00286035325266411	0.00921617619683035
BUD23	1108.84289168716	0.212470181387067	0.0712450965997401	2.98224287042151	0.00286144900631623	0.00921803863894706
NDUFS4	342.772970781768	0.264606855065722	0.0887296048270014	2.98217100799258	0.00286212079134789	0.00921853485708198
CDK4	491.466201480802	0.241658261447692	0.0810430958690644	2.9818488404999	0.00286513425056733	0.00922657177271683
AC004797.1	20.6259876154386	0.729047754283741	0.244524307363883	2.98149399600927	0.00286845671266737	0.00923559640510207
ENAH	9.20901119146067	0.999028472160182	0.335082672597928	2.98143877275008	0.00286897409248074	0.00923559640510207
UNKL	294.869318179158	-0.363438572338778	0.121905430481334	-2.98131568793754	0.00287012756526941	0.00923596987161066
ZNF287	189.7223780474	-0.481094225773045	0.161367758064584	-2.98135285228725	0.0028697792399488	0.00923596987161066
EFNA1	35.0997890405575	-0.915315682587819	0.307059200029791	-2.98090948748324	0.00287393722295511	0.00924655805108705
AL627309.6	11.8068138379625	0.883604391210678	0.296455178659428	2.98056655716504	0.00287715707812332	0.00925524512664603
TMEM269	5.7125735221209	0.940771824497235	0.315642000992708	2.98050266294874	0.0028777573600918	0.00925550393721721
KCNK7	8.25566085862283	0.897445014563762	0.30114431704223	2.98011605657466	0.00288139194099929	0.00926384678755731
UROS	740.022802891127	0.256742618675514	0.0861518570030084	2.98011705849299	0.00288138251630716	0.00926384678755731
POGK	1196.36892129214	-0.194751997284952	0.0653531121567181	-2.97999576237368	0.00288252371063547	0.00926581236105154
C17orf80	210.486978937232	-0.405660306370225	0.136148814807637	-2.97953608294996	0.00288685227348444	0.00927805139519682
SYT11	785.23671661028	0.338919499533387	0.113773990937348	2.97888380939382	0.00289300457888746	0.0092961462781251
TRBV18	94.4873981437587	-0.797444391687702	0.267744133014702	-2.97838231862923	0.00289774282219365	0.00930969161839733
ADPRHL1	9.98298043039454	0.786787578486062	0.264178885382665	2.97823793656482	0.00289910830225101	0.00931239821785663
RBAK	311.057566146109	-0.333359618769035	0.111938370000996	-2.97806390039508	0.00290075501390157	0.00931600703869362
FAM76A	248.393048203881	-0.255222021112695	0.0857046075879857	-2.97792648838256	0.00290205579479061	0.00931850377389481
RPL13	9855.35958636365	-0.311003485076781	0.104440737720796	-2.97779862402153	0.00290326667310201	0.00932071098351627
RNH1	6987.4920050195	0.323922130351329	0.108828620303206	2.97644249691721	0.00291613763853454	0.00936034444818957
ALOX15B	118.685454332754	1.73082663118331	0.581534545214074	2.97630922432331	0.0029174053314294	0.00936272565358695
SH3RF1	155.888839780339	-0.62910523260706	0.211380612210857	-2.97617281938569	0.00291870334008631	0.00936351585049312
TRAF3IP2	187.683222016042	0.351661107882929	0.118158534106671	2.9761803541457	0.00291863162670427	0.00936351585049312
REEP5	3221.83919482048	0.271278292591733	0.0911566215329559	2.97595816990275	0.00292074697927389	0.0093683840688113
MCC	67.7661265506323	-0.604668063830423	0.203209657801169	-2.9755872352389	0.00292428166023069	0.00937803223350277
TXNDC12	250.001953342178	0.210541811711926	0.0707627981026399	2.97531778501098	0.00292685173127271	0.00938458402220612
LRP5	45.2367722319284	0.756300467569231	0.254202835928006	2.97518501242617	0.00292811890116992	0.00938695661421145
ACTR5	482.083256254594	-0.211689957871561	0.0711544192068596	-2.97507815018681	0.00292913914863459	0.0093885369111501
SYNE1	4598.73379811642	-0.411402750893283	0.138289599345945	-2.97493631364221	0.00293049380787442	0.00939118830979195
ZNF529-AS1	33.4314380673519	0.510388737333076	0.171571064693013	2.9747949530202	0.00293184449050097	0.00939382601284322
ZNF827	185.843698676651	-0.447718605491348	0.150530557123787	-2.97427056702627	0.00293685989567117	0.00940820267046152
CACNA1D	9.71573553578201	1.11878987495218	0.376223156823167	2.97374006533584	0.00294194175941773	0.00942278701680746
RNPS1	4057.8308906429	0.173508955856054	0.0583639217651514	2.97288034471418	0.00295019436995537	0.0094475199203337
CYP2E1	10.1277546807588	-0.858804739401524	0.288899353696418	-2.97267795311157	0.00295214023216462	0.00945168582796131
LIM2	24.9171703105376	-0.95887594217314	0.322567709489484	-2.97263462511705	0.00295255695451395	0.00945168582796131
AC092645.1	5.19763781131735	-1.06118512411586	0.357021775349755	-2.97232605231508	0.00295552631557546	0.00945779044730788
GFM1	848.917694709901	-0.250606635895338	0.0843132566859331	-2.97232778979049	0.00295550958842106	0.00945779044730788
MARCHF8	1232.4889511553	0.722346516740104	0.243051289145197	2.97199212265268	0.00295874275263047	0.00946638179884736
TELO2	1023.97822963835	-0.284862580849072	0.0958735926450269	-2.97123089883342	0.0029660868637047	0.00948817402232521
UBL7	1322.02267672441	0.20882809690314	0.0702854373888653	2.9711431650879	0.00296693436667866	0.00948918024047308
KIF1C	295.644684260933	0.286332466866987	0.0963768874363113	2.97096611525459	0.00296864533085457	0.00949294721908505
AC022182.2	15.9741584214351	0.65023636157901	0.21888329155474	2.97069893713836	0.00297122897602686	0.009499502948134
C19orf84	7.34136477252468	1.12629716157599	0.379380535895556	2.96877951030694	0.00298985046461635	0.00955732271498996
CNOT8	2177.70515550394	-0.216981810638087	0.0730956504604747	-2.96846405047612	0.00299292109352547	0.00956542094241984
TBC1D1	1261.87797989968	0.256436880324328	0.0863925385666254	2.96827578606879	0.00299475499576836	0.00956956437538686
ABHD3	1233.85908212363	0.216184042213889	0.0728357138375612	2.96810494225435	0.00299642008949009	0.00957316700042546
RPA3	311.798716931677	0.377705931261379	0.127258969174431	2.96801029987652	0.00299734286524513	0.00957439715028516
AKAP10	1110.54377638642	-0.20450468555568	0.0689065311337966	-2.96785634381436	0.00299884451119227	0.00957575798453702
RASGEF1B	1967.9089985945	-1.07294177571804	0.361514475529686	-2.96790819827057	0.00299833866016423	0.00957575798453702
AL137003.1	13.2368192981871	-1.03616394076592	0.349135432429768	-2.9677994397614	0.00299939971168571	0.0095758134958874
SMG9	385.670300709494	-0.223771544780013	0.0754017564164631	-2.96772323901933	0.00300014333264781	0.00957647042628078
CCDC47	1230.69808059002	0.251867300703936	0.0848755654876536	2.9674889263692	0.00300243097573831	0.00958205476304368
AC008079.1	12.5229803944001	0.763369906996262	0.257256875867467	2.96734501039939	0.00300383684599135	0.00958318160668419
CSTB	1752.28283054647	0.380745991558404	0.128312111030889	2.96734258753444	0.00300386051934313	0.00958318160668419
PPP1R16B	2027.60215608854	-0.415188380278575	0.139923152687694	-2.96726004455651	0.00300466713273142	0.00958403767436096
AANAT	8.94213965624804	1.03905881647871	0.350221348146787	2.9668631623313	0.00300854824195056	0.00959469845028296
D2HGDH	323.230451681096	-0.487262993580821	0.16424613016168	-2.96666346477187	0.00301050281230192	0.00959921249517116
PEX1	377.404829100098	-0.280887143580025	0.0947321688560579	-2.96506611188036	0.00302617888629101	0.00964717544375533
TES	3096.63245087072	-0.217679528286742	0.0734158619297481	-2.9650203997474	0.00302662858909392	0.00964717544375533
AL353795.3	16.134880116897	0.713843320999502	0.24077115377767	2.9648207843813	0.00302859306195856	0.00965170923002901
BST2	2160.86603183281	0.562598760734253	0.18976224520479	2.96475602998425	0.00302923057860221	0.00965201332355266
KIAA1522	19.6749087229433	0.727741532549818	0.245480690530211	2.96455713473014	0.00303118949734554	0.00965652692793655
ODC1-DT	24.8120550407842	0.549633201321928	0.185468580347847	2.96348416691975	0.00304177709786498	0.00968852258094561
PAK2	1954.02661335141	0.206266897630718	0.0696156877711865	2.96293700794394	0.00304718921115975	0.00970402502319789
DIP2A	1829.12851204137	-0.354215469108014	0.11955860349517	-2.9626932629932	0.00304960299191865	0.00970997519154354
RPL34	3363.63907747775	-0.29228435309428	0.0986610404489088	-2.96251034617498	0.00305141554326469	0.00971400925224886
CCNC	466.833350427941	0.339428274742339	0.114599732618462	2.96185922067027	0.00305787562422531	0.00973283437421018
ANKRD31	20.2734129597371	-0.691836035686254	0.233592301988944	-2.96172446521375	0.0030592141447198	0.00973535439619946
AL157813.1	19.3009246580701	0.649430032078649	0.219326848238167	2.96101474714775	0.00306627256760541	0.00975607274235425
STAMBPL1	236.069674615706	-0.42615052430391	0.143943528300479	-2.96053965979165	0.00307100579167039	0.00976938683592842
DHX8	1435.41968658856	-0.151710577334042	0.0512616227707735	-2.95953520653152	0.00308103495140734	0.00979716736754555
ERC1	977.644032460424	0.213239522064062	0.0720520463126446	2.95952069339966	0.0030811800792414	0.00979716736754555
TYMP	12030.1771155153	0.559674026152487	0.18911102216755	2.95949976758427	0.00308138934334485	0.00979716736754555
AL139407.1	11.8140317200346	0.798455885315973	0.269980882182815	2.95745342729604	0.00310191604098341	0.00985956695336956
LINC01146	36.6633536654858	0.664741164063005	0.224769652766322	2.95743289132582	0.00310212266626095	0.00985956695336956
DDX6	2195.74247580577	-0.336173381864047	0.113708708974028	-2.95644357320803	0.00311209169383816	0.00988948645525404
NEURL1	406.51497103098	-0.745040593081627	0.252038274612277	-2.95606131341662	0.00311595141483348	0.00989998482175413
HNRNPH3	1504.25813857268	0.161099890378325	0.054511643914945	2.95532988566059	0.00312334889212411	0.00992171757792504
HPS3	1279.03386909834	-0.17571465963833	0.0594739916981135	-2.95447900201902	0.0031319746612442	0.00994734371092632
AC116407.2	33.7057724817383	0.474646226305095	0.160661242559643	2.95432936247142	0.00313349386447138	0.00995039383929248
AC005695.3	9.42495533893414	0.684961709201511	0.231875841421863	2.9540020426506	0.00313681929424502	0.00995917752033392
THBD	1211.28686162488	1.35669804017692	0.459327921604854	2.95365897948621	0.0031403081224576	0.00996847675527857
EXOC1	583.257007169444	-0.273364136729819	0.0925554563084365	-2.95351724936504	0.00314175049877394	0.00996950055795225
UQCC3	98.2458526395443	0.335131991162048	0.113467665026091	2.95354620265595	0.0031414557943293	0.00996950055795225
ABCC11	5.6075438697059	1.06536812087624	0.360725767853596	2.95340176892667	0.00314292618061124	0.00997145414215666
PDE7B	35.6181431312211	-0.43262303765955	0.146485744957367	-2.95334565001844	0.0031434976601011	0.0099714904397114
TTC23	10.2433987489605	0.978317295472843	0.331283290459399	2.95311391684194	0.00314585848760836	0.00997720170499942
PRKCZ	143.221220457832	-0.469496089113793	0.158996222795326	-2.95287574043925	0.0031482866409422	0.00998312442421653
HSPD1	1600.8484979832	0.299110327590851	0.101303794030399	2.95260735744109	0.00315102479064422	0.00998914955515438
LIAS	124.764414122639	-0.278618669036022	0.094364492450871	-2.95257953282671	0.00315130879254716	0.00998914955515438
AASS	72.3665848545292	-0.618999978686287	0.20968609572607	-2.9520315905683	0.00315690631786531	0.0100051116037009
OSM	1542.51556106473	-1.31558120480444	0.445687226269451	-2.95180370282605	0.00315923698119236	0.0100107162217708
ZNF23	29.161641043632	-0.497321643202014	0.168498229372159	-2.95149477270523	0.00316239898888532	0.0100189526685237
NUP88	1465.12411093467	-0.292076988823321	0.0989642277100216	-2.95133904019486	0.0031639940589065	0.0100222227750988
APOBR	227.863824204742	0.358921328123835	0.121629681862409	2.9509353525224	0.00316813219229916	0.0100335456570414
ZNF665	43.8836824561476	-0.601480447857016	0.203843637371539	-2.9506952270515	0.00317059601678273	0.0100395628808139
BNIP3L	3169.85228739245	0.468380319168097	0.158748356289125	2.95045775664629	0.00317303431624442	0.0100454971551799
C12orf65	314.578662659611	-0.387391692585988	0.131358690189387	-2.94911354572327	0.00318686865723675	0.0100875015897067
BCL11A	623.882129525148	-0.525547101797346	0.178214637035305	-2.94895588005621	0.00318849491666158	0.0100908553130394
PI4KAP1	115.490889195161	-0.919892213017532	0.312017545656203	-2.94820668204062	0.00319623294070674	0.0101135467405871
NTRK1	13.2878151477084	0.981289452320987	0.332911763820484	2.94759620705422	0.0032025508264872	0.010131737289553
AL138756.1	62.2574166132028	0.421455211672037	0.142988590703396	2.94747440756493	0.00320381270642157	0.0101339288040213
CLEC5A	116.249512290913	0.923602327514383	0.313445645144281	2.94661081377999	0.00321277280575757	0.0101594564645011
TIA1	1146.19366743841	-0.237277186173926	0.0805261200992559	-2.94658659676463	0.00321302439492311	0.0101594564645011
MTO1	810.681670437481	-0.298771957809406	0.101428468853657	-2.94564199958969	0.0032228517788836	0.0101887208670139
HNRNPD	3116.73320094777	0.187919202389057	0.0638049229819004	2.94521478291516	0.00322730543706071	0.0102009894029586
AC097376.3	138.320354357679	-0.368093352494705	0.124982583591687	-2.94515717243654	0.00322790644501982	0.0102010781422751
APH1B	437.643577220654	-0.328737446400862	0.111672548743955	-2.94376236683374	0.00324248859145177	0.0102453432778702
UBE2D3	7369.74292859026	0.225511919788128	0.0766121258567169	2.94355387304993	0.00324467346143954	0.0102504277822802
MSTO2P	120.467930205026	-0.360832702942181	0.122601950166533	-2.94312368157321	0.00324918580895596	0.0102628620415932
ZNF195	424.088920363339	-0.187526780373461	0.0637212057543361	-2.94292579924542	0.00325126334770314	0.0102676026792931
AL031280.1	20.2585647742372	-0.912711140780172	0.310287640301041	-2.94150015093949	0.00326626683470892	0.010312170093925
MRPS18A	245.112889915505	0.255345050537961	0.0868085116994851	2.94147481092543	0.00326653408198467	0.010312170093925
ZSCAN31	25.4727426316845	-0.696367024653968	0.236889230555824	-2.93963141768856	0.00328602886171792	0.0103718744695776
DOK4	50.2133475653819	-0.447233114275894	0.152157000490404	-2.93928713653961	0.00328968152614459	0.0103815631997527
LINC01355	16.8112222203015	-1.17726166906154	0.400621587965303	-2.93858769578714	0.00329711366233092	0.0104031736235694
PRR5	335.851708033362	-0.365773094431127	0.124475414081014	-2.93851679170207	0.00329786793002172	0.0104037098678307
AC021092.1	7.27202468416412	0.968402962772095	0.329569246945775	2.93838994914301	0.00329921765543257	0.0104061240664264
SIGLEC17P	202.847870273148	-0.761355290364956	0.25911891563233	-2.9382466675851	0.00330074291262119	0.0104090909598336
USP46	132.465892546809	-0.424409892331068	0.144464208951484	-2.93782034603186	0.0033052849793857	0.0104215688078559
RNGTT	555.736825952356	-0.299150167225901	0.101830152857202	-2.93773660190224	0.00330617786530403	0.0104225384015117
CDA	875.180964016844	0.618385063544975	0.210609458290455	2.93616947958791	0.0033229272101123	0.0104703060041411
RFX7	287.161406736043	-0.313642524542206	0.106820875208369	-2.9361538550438	0.00332309459305821	0.0104703060041411
SPIN1	607.891112252462	-0.196972187293439	0.0670835832176963	-2.93622042600549	0.00332238148359206	0.0104703060041411
AGPAT3	1639.66419863049	0.270863496462733	0.0922623256909817	2.93579740629939	0.00332691525117939	0.0104804893926485
ARSA	705.29740134066	0.329382341348563	0.112204796212608	2.93554600575578	0.00332961233721229	0.0104852754977122
CHD2	2234.2602070348	-0.300460391628118	0.102352264091814	-2.93555198113246	0.00332954820882535	0.0104852754977122
SMARCB1	1173.77707072799	0.312943494405333	0.106616753830432	2.93521874529263	0.00333312625014887	0.0104944850369409
LINC02693	89.8950329207333	-0.490740003328003	0.167231947982329	-2.934487155408	0.00334099381023435	0.0105173965331016
RGMB	53.1655755872932	-0.655197508279745	0.223298077832772	-2.93418337783643	0.00334426561814269	0.0105258351301097
DEK	1603.55262597757	0.273101172729036	0.0930930704883409	2.93363589036673	0.00335016964978566	0.0105425540145694
AC069547.1	33.4016935119563	0.726564640572208	0.247774756217921	2.93235942055851	0.00336397181009987	0.0105841169957286
C3orf18	228.789167336022	-0.420714804534354	0.143482520227639	-2.93216765266514	0.00336604981798435	0.0105887839238889
KLF4P1	15.7972907607624	1.00289960415666	0.342052490361063	2.93200497706658	0.00336781349633786	0.0105924605727425
EIF2B2	405.034604060432	0.281048837833598	0.0958597130062809	2.93187647886222	0.00336920722879151	0.0105949725730542
MARK3	2220.12949554512	0.23291666958603	0.0794454655537171	2.93178053602748	0.00337024819777505	0.0105963745649629
RPSAP36	7.51094659659929	0.900700684511379	0.307295339981478	2.93105871558504	0.00337808926314538	0.0106191524241355
AXIN1	783.398323542618	-0.35728831421834	0.121913847690722	-2.93066227492654	0.00338240282268411	0.0106308353500248
RTCA	418.847554326773	0.254275714291923	0.0867717751325041	2.93039659386515	0.00338529642979406	0.0106380520530327
AC009404.1	28.1979828199206	-1.01591827743206	0.346907880674145	-2.92849581698125	0.00340606415733596	0.0107014244435092
MED9	248.63050509493	-0.21325642487378	0.0728305529859522	-2.92811761177913	0.00341021020494399	0.0107108313250075
RAI1	284.128424895657	-0.360801888535403	0.123219935323756	-2.92811295175095	0.00341026131881313	0.0107108313250075
RTF2	1608.37518657947	0.165834966129413	0.0566530088571035	2.92720491770703	0.00342023447756651	0.0107402601187075
STAM2	285.607128541265	-0.388455205746016	0.132707711541965	-2.9271487032099	0.00342085276692605	0.0107403074440342
APC	830.866793201127	-0.250987570143014	0.0857491741419141	-2.92699693792539	0.00342252250396558	0.0107436553566832
SP140L	730.140215976622	-0.235692621213168	0.080525242377039	-2.92694084805852	0.00342313979811218	0.0107436989433082
ZNF146	1154.94676536947	-0.317099037095178	0.10837495098297	-2.92594399553643	0.00343412752787229	0.0107762849195922
AC008875.3	649.026863197769	-0.324518550600853	0.110913090241431	-2.9258814256681	0.00343481826902687	0.0107765531770966
DCP1A	1308.51740412851	-0.313171296821374	0.107041548045764	-2.92569850248691	0.00343683837806805	0.0107804552820933
PKD2L2	9.19782413637678	0.681699663999243	0.233007204679437	2.92565916550563	0.00343727293661576	0.0107804552820933
MTOR	1038.31987621078	-0.246993155418381	0.084425163300034	-2.92558694308479	0.00343807091326526	0.0107810589310828
APOOL	95.9588901256213	0.523690220718558	0.179008355641005	2.92550712978338	0.00343895295676307	0.0107819259368139
RNFT2	41.8510256248931	0.448234455955986	0.153244389334623	2.92496487409549	0.00344495106152004	0.0107988298680219
DEDD	571.878297894023	0.233800167539159	0.0799415170997233	2.92464011218981	0.00344854793929545	0.010808202087512
CAMK1D	632.008137908961	-0.411902907507443	0.14084385192596	-2.92453594441576	0.00344970236603857	0.0108099173930512
TRBV13	37.7919744709603	-1.09556024754639	0.374629311960965	-2.92438475198798	0.00345137856360047	0.0108132668176854
LHFPL4	14.9867990130169	0.944468297595024	0.322995321897038	2.9240928074373	0.0034546173100061	0.0108212773581006
LINC01136	36.58350363594	-0.586489193888824	0.200578386790919	-2.92398998352787	0.00345575866656334	0.0108212773581006
SOWAHC	107.176795106282	0.602497217702607	0.206052045571254	2.92400503005082	0.00345559162709064	0.0108212773581006
LAMB1	12.1385119237904	0.767434514282623	0.262475800038013	2.92382960323001	0.00345753959045894	0.0108249503091474
TEX2	682.8568099459	0.479885035884554	0.164140504340322	2.92362350056864	0.0034598294594033	0.0108302151063073
AC009779.4	27.6256710683235	0.594623982212126	0.203415642555315	2.92319693187031	0.00346457316445572	0.0108431578824282
AC007318.3	5.87850662030472	0.895704337879937	0.306433784484035	2.9229947324121	0.00346682381355998	0.0108482949034157
OR7E140P	15.9131838801122	-0.966759609935959	0.330758657877201	-2.92285503920168	0.00346837949297554	0.0108512558201422
NAT9	792.1522851633	-0.276809071487254	0.0947091805029434	-2.92272692063523	0.00346980683106242	0.0108538142352541
COASY	1833.83702599142	0.275804564802638	0.0943923722578724	2.92189462141244	0.00347909230059728	0.0108790373045547
TRPM2	541.086598189611	0.588501989181864	0.201408575738486	2.92193113934726	0.00347868441775116	0.0108790373045547
BNC2	66.5978882966106	-0.880148600309276	0.301250880912716	-2.92164656130679	0.00348186413142559	0.0108857929517178
HIPK2	799.186463360107	0.332941718528285	0.114012600863954	2.92021860746401	0.00349785924902114	0.0109338806054813
TNFAIP8	1341.12023016268	-0.327623529818186	0.112213147944766	-2.91965367533802	0.00350420573204807	0.0109517962189075
EMSY	582.779002725802	-0.228011893704726	0.0781255809182787	-2.91853053794546	0.00351685426163982	0.0109893980569493
UBQLN1	2040.68156887163	0.159394727509067	0.0546186591612061	2.91832003855343	0.00351922947755402	0.0109948904804087
HNRNPA1P21	9.35466659781583	-1.22192768631524	0.41875638258838	-2.91799178979044	0.00352293625711234	0.0110045403610325
TFPT	124.535726128452	0.328832820961843	0.112721474890898	2.91721538668756	0.00353171800386617	0.0110300366705555
COL5A3	20.641294286117	-1.23846046729481	0.424602121821877	-2.91675524837426	0.00353693193531356	0.0110424466260315
SPRED2	62.6391106446831	0.538483265269709	0.184616274178938	2.91677029917626	0.00353676128053686	0.0110424466260315
SUMO2P8	12.300128471629	0.991360159185234	0.340018620126442	2.91560550071222	0.00354999061268158	0.0110812732922152
DNM1P47	31.1425496085663	-0.731504427951793	0.250911445354059	-2.91538884134828	0.00355245630629736	0.011085621664181
ZNF18	315.321736666861	-0.250895945217539	0.0860596179236863	-2.91537368246303	0.00355262888041655	0.011085621664181
MIR17HG	15.8253263311136	-1.11182840836036	0.381422431177529	-2.91495286453898	0.0035574226664497	0.01109863511059
JPH4	51.5753413298603	0.890986148502389	0.305798131200782	2.91364157460264	0.00357239810843047	0.011143403700176
